MAX_PATIENT_ID_COUNT;MKB_CODE;ADRES;AGE_CATEGORY;id;MKB_group;LAST_PATIENT_ID_COUNT;PATIENT_ID_COUNT;Mean;Mediana;Stotkl;last;MIN_PATIENT_ID_COUNT;Median_PATIENT_ID_COUNT;COL_PATIENT_ZAP;MEAN_PATIENT;PATIENT_SEX
6;I34.1;Калининград;middleage;7509;I;4;3;2.33333333333333;2;1.41421356237309;3;1;2;46;2.47826086956522;0
27;I34.1;Калининград;young;7510;I;7;7;9.58333333333333;8.5;5.36755121639338;12;2;12;51;12.8039215686275;0
11;I35.0;Калининград;elderly;7528;I;6;5;3.2;3;1.31656117720877;4;1;5;49;4.91836734693878;0
13;I35.0;Калининград;elderly;28399;I;2;3;4.5;4;1.78376517003169;4;1;5;51;4.90196078431373;1
13;I35.0;Калининград;old;7529;I;2;3;2.63636363636364;2;1.20604537831106;2;1;6;49;5.57142857142857;0
10;I35.2;Калининград;elderly;7540;I;5;3;2.7;2;1.94650684275419;3;1;3;48;3.3125;0
9;I35.2;Калининград;elderly;28406;I;5;3;3.08333333333333;3;0.996204919895621;2;1;3;48;3.16666666666667;1
13;I42.0;Калининград;elderly;28417;I;4;6;4.08333333333333;4;2.71220585613641;2;1;6;50;6.52;1
13;I42.0;Калининград;middleage;28418;I;5;8;6.66666666666667;7;1.30267789455786;6;3;8;51;7.84313725490196;1
31;I42.8;Калининград;elderly;7568;I;9;31;8.33333333333333;7.5;4.75458311590623;18;2;13;51;14.156862745098;0
8;I42.8;Калининград;elderly;28436;I;1;1;2.25;2;1.38873014965883;3;1;2;42;2.42857142857143;1
22;I42.8;Калининград;middleage;7569;I;3;12;7.83333333333333;7;5.33995800687155;15;1;10;51;9.76470588235294;0
5;I42.8;Калининград;middleage;28437;I;1;2;2.4;2;1.34989711542111;3;1;2;39;2.53846153846154;1
13;I42.8;Калининград;young;7570;I;6;3;4.58333333333333;2.5;3.77692355166894;1;1;3;50;4.22;0
13;I42.9;Калининград;elderly;7574;I;13;12;2.5;2;2.32992949004287;8;1;3;46;4.19565217391304;0
10;I42.9;Калининград;middleage;7575;I;10;2;1.875;1.5;1.1259916264596;1;1;3;44;3.86363636363636;0
9;I42.9;Калининград;young;7577;I;9;1;1.42857142857143;1;0.786795792469443;1;1;2;41;2.48780487804878;0
5;I44.0;Калининград;children;7580;I;3;4;1.9;1.5;1.28668393770792;5;1;2;38;1.97368421052632;0
5;I44.1;Калининград;old;7585;I;3;1;1.77777777777778;2;0.833333333333333;3;1;2;38;1.89473684210526;0
6;I44.2;Калининград;elderly;7591;I;5;3;1.625;1.5;0.744023809142845;1;1;2;43;2.37209302325581;0
7;I44.2;Калининград;elderly;28454;I;4;1;2.3;2.5;1.33749350984926;5;1;2.5;48;2.66666666666667;1
10;I44.2;Калининград;old;7592;I;2;5;2.7;3;1.41813649241218;2;1;3;47;4.02127659574468;0
6;I45.0;Калининград;young;7601;I;1;4;2.8;2.5;1.3984117975602;3;1;2;37;2.18918918918919;0
4;I45.6;Калининград;young;7612;I;1;2;1.42857142857143;1;0.534522483824849;2;1;2;38;2.05263157894737;0
14;I47.1;Калининград;elderly;7631;I;5;6;5.66666666666667;5;2.70801280154532;4;1;6;51;6.23529411764706;0
7;I47.1;Калининград;elderly;28482;I;4;1;1;1;0;1;1;3;37;2.62162162162162;1
14;I47.1;Калининград;middleage;7632;I;10;3;2.90909090909091;3;1.44599761096244;3;1;3;49;4.16326530612245;0
9;I47.1;Калининград;young;7633;I;8;5;2.81818181818182;3;1.53741222957161;3;1;4;50;4.08;0
4;I47.9;Калининград;elderly;28495;I;1;2;2.5;2.5;1.19522860933439;1;1;2;39;2.07692307692308;1
10;I47.9;Калининград;young;7647;I;6;3;4.08333333333333;4;1.83195540504146;5;1;4;51;4.05882352941176;0
6;I49.1;Калининград;children;28503;I;1;2;1.85714285714286;2;0.690065559342354;2;1;2;40;2.625;1
7;I49.1;Калининград;elderly;7652;I;1;4;1.66666666666667;1;1;2;1;2;39;2.69230769230769;0
8;I49.3;Калининград;children;7659;I;1;2;1.83333333333333;1.5;0.983192080250175;3;1;2;40;2.95;0
7;I49.3;Калининград;middleage;7661;I;1;2;1.7;1.5;0.823272602348565;1;1;2;43;2.93023255813953;0
7;I49.3;Калининград;young;7663;I;1;3;2.8;2.5;1.22927259430572;3;1;2.5;34;2.64705882352941;0
4;I49.4;Калининград;children;7667;I;4;4;1;1;0;1;1;1;27;1.59259259259259;0
6;I49.4;Калининград;children;28517;I;1;2;1.33333333333333;1;0.577350269189626;1;1;1.5;16;2.25;1
3;I49.5;Калининград;centenarians;7673;I;3;2;2.14285714285714;2;0.899735410842438;2;1;1;37;1.64864864864865;0
17;I49.5;Калининград;elderly;7674;I;7;2;4.63636363636364;5;2.06265495285698;5;1;8;50;8.04;0
10;I49.5;Калининград;elderly;28524;I;8;5;4;4;2.95419578350399;2;1;5;50;5.14;1
30;I49.5;Калининград;old;7676;I;7;12;6.83333333333333;7;2.5524794837866;9;2;12;51;12.6078431372549;0
9;I49.5;Калининград;old;28526;I;1;1;2.22222222222222;1;1.48136573621926;4;1;5;47;4.36170212765957;1
5;I49.8;Калининград;centenarians;7685;I;1;2;1.88888888888889;1;1.36422546197874;2;1;2;40;2.05;0
27;I49.8;Калининград;children;7686;I;10;6;4.08333333333333;3;2.39158879611378;2;2;7;51;7.54901960784314;0
25;I49.8;Калининград;children;28538;I;21;5;7.1;6.5;2.51440295541948;7;3;12;49;12.3877551020408;1
47;I49.8;Калининград;elderly;7687;I;19;25;25.8333333333333;26;10.1965531906472;30;6;24;51;24.2549019607843;0
25;I49.8;Калининград;elderly;28539;I;9;18;13.5833333333333;14;3.55370058935582;14;2;12;51;12.3725490196078;1
22;I49.8;Калининград;middleage;7688;I;3;16;8.16666666666667;8.5;2.03752672412294;8;2;10;51;10.6274509803922;0
9;I49.8;Калининград;old;28541;I;2;5;3.6;3.5;1.42984070596848;2;1;4;46;3.89130434782609;1
13;I49.8;Калининград;young;28542;I;5;13;7.25;7.5;3.1079078025403;10;1;5;51;6.17647058823529;1
10;I49.9;Балтийск;elderly;7703;I;1;1;1.66666666666667;2;0.577350269189625;2;1;1;21;2.28571428571429;0
8;I49.9;Гурьевск;elderly;7706;I;2;6;3.66666666666667;3;1.73205080756888;5;1;3;47;3.72340425531915;0
6;I49.9;Гурьевск;young;7708;I;6;2;1.63636363636364;2;0.674199862463242;1;1;2;41;2.26829268292683;0
5;I49.9;Гурьевск;young;28552;I;5;2;1.44444444444444;1;0.52704627669473;1;1;1;30;1.7;1
10;I49.9;Калининград;children;28554;I;9;6;4.58333333333333;4;2.77843426585856;2;1;4;49;4.3469387755102;1
19;I49.9;Калининград;elderly;7713;I;9;1;4.91666666666667;5.5;1.72986249234563;7;1;6;51;7.07843137254902;0
10;I49.9;Калининград;middleage;7714;I;10;3;2.66666666666667;2;1.80277563773199;4;1;4;46;4.23913043478261;0
10;I49.9;Калининград;young;7716;I;6;3;4.11111111111111;5;2.02758751009941;5;1;3;48;4.08333333333333;0
29;I50.0;Калининград;elderly;7725;I;1;1;2;2;1.0690449676497;1;1;2;40;3.775;0
9;I50.0;Калининград;elderly;28568;I;2;1;1.88888888888889;2;0.781735959970571;2;1;2;46;3.02173913043478;1
4;I50.0;Калининград;middleage;28569;I;4;1;2;2;0;2;1;2;27;1.88888888888889;1
38;I50.0;Калининград;old;7727;I;6;4;2.91666666666667;2.5;2.10878393795327;8;1;4;49;5.59183673469388;0
8;I50.0;Калининград;old;28570;I;4;2;2.44444444444444;3;0.726483157256778;1;1;2;40;2.5;1
4;I50.9;Калининград;elderly;7736;I;3;2;2.14285714285714;2;0.690065559342355;3;1;2;37;1.83783783783784;0
8;I50.9;Калининград;old;7737;I;8;3;2.11111111111111;2;1.45296631451356;1;1;2;44;2.72727272727273;0
8;I50.9;Калининград;old;28576;I;8;2;1.6;2;0.547722557505165;2;1;1.5;32;1.96875;1
6;I51.5;Мамоново;elderly;7745;I;1;4;2.2;1;2.16794833886788;6;1;2;25;2.16;0
42;I51.8;Калининград;elderly;7751;I;23;2;1.66666666666667;1.5;0.816496580927726;1;1;4;42;7.80952380952381;0
18;I51.8;Калининград;middleage;7752;I;10;1;1;1;0;1;1;3;35;4.45714285714286;0
24;I51.9;Калининград;children;7759;I;9;6;7.54545454545455;7;4.61223668871484;16;1;4;49;6.6530612244898;0
28;I51.9;Калининград;children;28592;I;13;13;10.3333333333333;10;5.22812904711937;18;1;5;47;7.87234042553192;1
20;I51.9;Калининград;elderly;7760;I;17;7;3.27272727272727;3;2.05382127220988;3;1;3;47;4.31914893617021;0
13;I51.9;Калининград;elderly;28593;I;5;1;1.625;1;0.916125381312904;2;1;1.5;34;2.29411764705882;1
15;I51.9;Калининград;middleage;7761;I;10;10;4.45454545454545;4;2.54415551268535;8;1;5;50;5.88;0
20;I51.9;Калининград;young;7763;I;13;15;9.5;8;4.14509567824654;18;1;8;51;7.98039215686275;0
10;I51.9;Калининград;young;28596;I;10;6;3.09090909090909;2;1.64039906452945;2;1;3;45;3.44444444444444;1
5;I61.0;Калининград;elderly;28609;I;5;1;1.66666666666667;1;1.11803398874989;1;1;2;42;2.02380952380952;1
10;I63.3;Калининград;centenarians;7794;I;1;2;1.5;1;1;1;1;3;34;3.29411764705882;0
38;I63.3;Калининград;elderly;7795;I;6;7;5.2;4;3.35989417822777;4;1;18;49;14.8775510204082;0
45;I63.3;Калининград;elderly;28625;I;5;15;9.08333333333333;6.5;7.76306328166604;7;1;25;51;21.0392156862745;1
17;I63.3;Калининград;middleage;7796;I;1;3;1.5;1.5;0.547722557505166;2;1;3;39;5.12820512820513;0
23;I63.3;Калининград;middleage;28626;I;2;6;3.55555555555556;3;2.40370085030933;2;1;11;47;10.0212765957447;1
33;I63.3;Калининград;old;7797;I;2;11;3.9;3;2.23358207570013;3;1;19;43;15.1627906976744;0
18;I63.3;Калининград;old;28627;I;2;8;1.66666666666667;1;1.11803398874989;1;1;5.5;46;6.84782608695652;1
7;I63.4;Гурьевск;elderly;7803;I;1;4;1.88888888888889;2;0.927960727138337;3;1;2;28;2.21428571428571;0
5;I63.4;Гурьевск;elderly;28634;I;4;1;2.33333333333333;2;1.32287565553229;3;1;2;25;2.16;1
17;I63.4;Калининград;elderly;7809;I;1;7;2.45454545454545;1;2.06705763652765;1;1;5;46;5.30434782608696;0
14;I63.4;Калининград;elderly;28636;I;4;7;3.36363636363636;3;2.41961679911209;1;1;5;49;5.02040816326531;1
25;I63.4;Калининград;old;7810;I;4;11;4;3.5;2.25630429927107;8;1;9;51;9;0
10;I63.4;Калининград;old;28638;I;2;6;1.83333333333333;2;0.408248290463864;2;1;2;42;3.23809523809524;1
6;I63.5;Гусев;elderly;28652;I;6;3;2;2;1.11803398874989;1;1;2;25;2.64;1
22;I63.5;Калининград;elderly;7825;I;3;12;7.16666666666667;5.5;5.54048460849497;6;1;5;47;6.36170212765958;0
7;I63.5;Калининград;middleage;7826;I;4;5;2.375;2.5;1.06066017177982;2;1;3;36;2.91666666666667;0
11;I63.5;Калининград;middleage;28658;I;2;8;4.16666666666667;4;2.82306517276824;4;1;4;48;4.58333333333333;1
21;I63.5;Калининград;old;7827;I;1;11;4.16666666666667;2;4.19595765065147;11;1;4;43;5;0
4;I63.5;Черняховск;elderly;28664;I;4;1;1;1;0;1;1;1;16;1.5625;1
10;I63.8;Калининград;elderly;28667;I;2;3;3.81818181818182;3;2.44205576587357;3;1;4;48;4.10416666666667;1
5;I63.9;Калининград;elderly;28677;I;1;1;2;1.5;1.24721912892465;1;1;2;40;2.275;1
32;I65.2;Калининград;elderly;7872;I;20;18;12.5;12.5;3.58024884863913;16;1;12;51;12.5686274509804;0
28;I65.2;Калининград;elderly;28699;I;26;18;15.25;14;6.95603073860112;22;2;11;51;13.1960784313725;1
12;I65.2;Калининград;middleage;28700;I;12;4;4.25;4;2.13733053554704;8;1;4;49;3.95918367346939;1
11;I65.2;Калининград;old;7874;I;7;8;4.58333333333333;4.5;2.31431644466797;5;1;5;51;4.88235294117647;0
11;I67;Балтийск;elderly;28861;I;2;1;2.5;2.5;1.08711461300922;3;1;3;50;3.98;1
38;I67;Балтийск;old;8094;I;1;19;9.16666666666667;8.5;3.78593889720018;15;1;14;50;15.84;0
8;I67.1;Калининград;middleage;7883;I;1;1;2.33333333333333;2.5;1.211060141639;1;1;3;40;2.925;0
14;I67.2;Багратионовск;elderly;7887;I;1;5;2.91666666666667;2;2.23437334445796;2;1;5;47;5.78723404255319;0
10;I67.2;Багратионовск;middleage;7888;I;2;5;3.77777777777778;4;1.56347191994114;5;1;4;40;4.225;0
5;I67.2;Балтийск;centenarians;7889;I;3;2;1.6;1;0.894427190999916;2;1;2;30;1.9;0
20;I67.2;Балтийск;elderly;7891;I;15;5;7.41666666666667;6.5;4.10007390916384;5;1;5;50;6.9;0
14;I67.2;Балтийск;elderly;28722;I;1;3;2.44444444444444;2;1.50923085635624;4;1;2;42;2.61904761904762;1
6;I67.2;Балтийск;middleage;7892;I;3;1;1.375;1;0.517549169506766;2;1;1;29;1.6551724137931;0
31;I67.2;Гурьевск;elderly;28726;I;7;12;15;11.5;8.38830354503438;8;1;10.5;48;11.2916666666667;1
27;I67.2;Гурьевск;middleage;7897;I;4;11;13.5833333333333;12.5;7.29206708857251;12;1;10;47;9.61702127659575;0
26;I67.2;Гурьевск;old;7898;I;14;13;13.0833333333333;9.5;6.72117864843975;8;1;9;51;9.23529411764706;0
11;I67.2;Гусев;elderly;7900;I;1;3;1.55555555555556;1;1.0137937550497;4;1;3;44;4.11363636363636;0
14;I67.2;Гусев;old;7901;I;1;2;1.88888888888889;2;1.26929551764398;2;1;5;43;5.32558139534884;0
9;I67.2;Зеленоградск;centenarians;7902;I;2;8;1.8;1.5;1.22927259430572;1;1;2.5;44;3.15909090909091;0
28;I67.2;Зеленоградск;elderly;7903;I;9;11;10.9166666666667;9;6.77506569352026;9;1;14;51;14.1960784313725;0
13;I67.2;Зеленоградск;elderly;28730;I;2;2;3.9;3;3.24722103412201;1;1;4;47;4.80851063829787;1
7;I67.2;Зеленоградск;middleage;7904;I;1;1;2.6;3;1.14017542509914;1;1;2;41;2.53658536585366;0
32;I67.2;Зеленоградск;old;7905;I;4;9;8.54545454545454;7;5.29837024685207;6;2;14;50;13.54;0
10;I67.2;Зеленоградск;old;28731;I;1;1;4.58333333333333;5;2.77843426585856;7;1;4.5;48;4.29166666666667;1
23;I67.2;Калининград;centenarians;28732;I;21;5;4.83333333333333;4.5;3.06989290110297;13;1;8;51;8.35294117647059;1
28;I67.2;Калининград;middleage;28734;I;23;9;8.66666666666667;8.5;3.82178761917255;4;3;14;51;14;1
14;I67.2;Неман;elderly;7920;I;3;13;8.5;9;4.37970526198033;13;1;7;49;6.61224489795918;0
5;I67.2;Неман;middleage;7921;I;1;4;2.55555555555556;3;1.50923085635624;4;1;2;37;2.37837837837838;0
11;I67.2;Неман;old;7922;I;2;3;3.45454545454545;3;1.9679246105294;2;1;4;42;4.5;0
30;I67.2;Нестеров;elderly;7924;I;8;10;8.16666666666667;8;4.40729422937049;8;1;6;51;8.17647058823529;0
13;I67.2;Нестеров;old;7925;I;5;5;3.72727272727273;4;1.73729151790418;3;1;3;46;4.02173913043478;0
12;I67.2;Пионерский;centenarians;7926;I;11;12;4.91666666666667;4.5;2.27469611690055;9;1;5.5;26;5.46153846153846;0
23;I67.2;Пионерский;elderly;28747;I;23;17;11;13;5.60843520552261;13;1;13.5;32;10.5;1
24;I67.2;Пионерский;middleage;7928;I;3;11;9.83333333333333;8;5.87495970327895;8;1;8;27;8.07407407407407;0
8;I67.2;Пионерский;middleage;28748;I;3;3;4.63636363636364;6;2.15743955988237;6;1;4;25;4.24;1
12;I67.2;Пионерский;old;28749;I;12;6;6.66666666666667;7;2.83912064918102;9;1;7;28;6.42857142857143;1
5;I67.2;Светлый;centenarians;7932;I;1;3;2.625;2;1.59798980865694;1;1;2;40;2.325;0
48;I67.2;Светлый;elderly;7933;I;15;15;10.5833333333333;9;7.19164077034559;8;1;19;51;20.3529411764706;0
13;I67.2;Светлый;elderly;28751;I;3;4;3;2;1.94935886896179;2;1;4;49;4.85714285714286;1
13;I67.2;Светлый;middleage;7934;I;2;3;2.75;2.5;1.90862703084106;3;1;3;44;3.54545454545455;0
35;I67.2;Светлый;old;7935;I;6;5;8;8;4.53872228716409;8;1;13.5;50;15.22;0
17;I67.2;Славск;elderly;7937;I;5;17;8.5;9;3.77792631912366;12;2;8;51;8.11764705882353;0
8;I67.2;Славск;middleage;7938;I;1;2;2.63636363636364;3;1.2862913567872;3;1;2;43;2.34883720930233;0
9;I67.2;Советск;elderly;7942;I;2;4;2.375;1;2.0658792662828;1;1;2;46;3.23913043478261;0
22;I67.2;Советск;old;7943;I;12;5;1.36363636363636;1;0.504524979109513;2;1;3;45;3.88888888888889;0
11;I67.3;Калининград;elderly;28759;I;1;1;2;1;1.63299316185545;3;1;3;41;3.97560975609756;1
35;I67.3;Калининград;old;7948;I;2;5;3.5;2.5;2.73861278752583;2;1;10;40;12.675;0
8;I67.3;Калининград;old;28760;I;1;2;1;1;0;1;1;3;33;3;1
31;I67.3;Неман;elderly;7949;I;31;25;8.33333333333333;7.5;5.08711980189064;16;1;9;33;10.1818181818182;0
10;I67.3;Неман;elderly;28761;I;9;10;3;2;2.12132034355964;7;1;2.5;28;3.21428571428571;1
20;I67.3;Неман;old;7951;I;9;14;6.41666666666667;4.5;5.82250076440658;8;1;6;31;6.93548387096774;0
5;I67.3;Неман;old;28762;I;5;4;2.85714285714286;2;1.4638501094228;4;1;2;20;2.55;1
8;I67.4;Гурьевск;elderly;7952;I;1;2;4;3;2.9277002188456;3;1;2;35;2.4;0
39;I67.4;Калининград;elderly;7964;I;24;34;22.6666666666667;23;8.07164884961648;39;2;14;51;15.4117647058824;0
13;I67.4;Калининград;middleage;7965;I;3;5;8.16666666666667;9;3.3257489473209;11;1;4;51;5.07843137254902;0
9;I67.4;Калининград;middleage;28769;I;5;3;3.75;3.5;2.17944947177034;1;1;3;48;2.85416666666667;1
42;I67.4;Калининград;old;7966;I;11;35;26.4166666666667;30.5;11.6732665314877;30;1;10;51;13.4509803921569;0
29;I67.4;Краснознаменск;elderly;7969;I;26;6;11.0833333333333;8.5;5.90005136084476;18;2;9;51;10.2549019607843;0
9;I67.4;Краснознаменск;elderly;28771;I;9;4;3.66666666666667;3.5;1.72328087371066;5;1;3;50;3.48;1
9;I67.4;Краснознаменск;middleage;7970;I;5;1;3.5;4;1.69030850945703;1;1;3;43;3.41860465116279;0
13;I67.4;Краснознаменск;old;7971;I;9;4;5.58333333333333;5.5;4.23101821687347;6;1;5;51;5.15686274509804;0
14;I67.4;Мамоново;elderly;7972;I;2;1;4.72727272727273;5;3.06890563852684;4;1;5;49;5.95918367346939;0
6;I67.4;Нестеров;centenarians;7975;I;1;2;3.25;4;1.81533868615599;4;1;2;47;2.1063829787234;0
47;I67.4;Нестеров;elderly;28774;I;5;16;9.83333333333333;8;5.96708141439855;26;1;7;51;8.68627450980392;1
15;I67.4;Нестеров;middleage;7977;I;7;9;6.75;6;3.3878123807662;6;1;5;49;5.44897959183673;0
12;I67.4;Нестеров;middleage;28775;I;1;2;1.90909090909091;2;0.831209414593633;3;1;2;46;2.3695652173913;1
26;I67.4;Нестеров;old;7978;I;6;21;15.6666666666667;15;5.98989047302101;26;3;12;51;13.3725490196078;0
12;I67.4;Пионерский;elderly;7979;I;2;2;6.08333333333333;6.5;2.27469611690055;9;1;4;34;4.55882352941176;0
13;I67.4;Пионерский;old;7980;I;3;7;6.27272727272727;6;3.10131936733091;6;1;3.5;28;4.64285714285714;0
11;I67.8;Багратионовск;elderly;28777;I;1;5;4.75;4;2.98861475968687;8;1;3;48;3.5;1
11;I67.8;Багратионовск;middleage;7984;I;6;7;5.81818181818182;6;2.82199155980955;11;1;4;50;4.34;0
8;I67.8;Багратионовск;middleage;28778;I;1;5;2.45454545454545;2;0.820199532264724;4;1;2;36;2.36111111111111;1
7;I67.8;Багратионовск;old;7985;I;1;3;3.90909090909091;4;1.86839746598765;7;1;3;44;3.06818181818182;0
14;I67.8;Балтийск;elderly;7987;I;8;5;4.42857142857143;5;1.98805959477601;6;1;6;46;5.89130434782609;0
13;I67.8;Гвардейск;centenarians;7989;I;1;2;3.55555555555556;3;1.81046341520004;5;1;2;43;2.93023255813953;0
21;I67.8;Гвардейск;elderly;28781;I;5;14;12;11;4.22115882408869;16;2;9;51;9.03921568627451;1
15;I67.8;Гвардейск;middleage;7991;I;4;13;6.33333333333333;6;3.39339822525319;6;1;6;50;6.1;0
33;I67.8;Гвардейск;old;7992;I;17;33;14.8333333333333;15.5;7.09459888459759;27;5;14;51;14.7058823529412;0
15;I67.8;Гусев;elderly;7994;I;2;14;3.85714285714286;4;3.28778402720188;1;1;5;43;5.65116279069767;0
6;I67.8;Гусев;elderly;28785;I;1;4;2.16666666666667;2;1.16904519445001;1;1;4;40;3.65;1
7;I67.8;Гусев;old;7995;I;1;3;1.88888888888889;1;1.36422546197874;1;1;2;43;2.67441860465116;0
36;I67.8;Зеленоградск;elderly;7997;I;22;34;16.5;11;10.5010821953134;31;2;16;51;17.1372549019608;0
11;I67.8;Зеленоградск;middleage;7998;I;5;7;5.27272727272727;4;3.2585551734138;8;1;3;47;3.85106382978723;0
7;I67.8;Зеленоградск;middleage;28788;I;5;3;3;3;1.12815214963553;4;1;2.5;48;2.79166666666667;1
19;I67.8;Зеленоградск;old;7999;I;19;16;6.83333333333333;7;4.36584540044721;12;1;9;51;8.74509803921569;0
7;I67.8;Зеленоградск;old;28789;I;7;5;3.09090909090909;3;2.02259958738973;7;1;3;46;3.30434782608696;1
23;I67.8;Калининград;centenarians;28790;I;8;14;11;11.5;3.76587548676509;13;3;12;51;11.5490196078431;1
41;I67.8;Калининград;young;8006;I;7;24;19.0833333333333;20;6.08213977498251;20;3;26;51;24.9019607843137;0
25;I67.8;Мамоново;elderly;8009;I;3;14;9.16666666666667;8;5.42441171227281;7;1;12;51;10.7450980392157;0
8;I67.8;Мамоново;elderly;28798;I;3;1;3.5;3;2.15322168769582;3;1;4;49;4.20408163265306;1
6;I67.8;Мамоново;middleage;28799;I;1;1;2;2;0.816496580927726;3;1;2;29;2.10344827586207;1
12;I67.8;Мамоново;old;8010;I;1;7;4.33333333333333;5;2.5;8;1;6;44;5.79545454545455;0
11;I67.8;Неман;elderly;8012;I;9;3;1.85714285714286;2;0.899735410842438;1;1;3;40;3.45;0
5;I67.8;Неман;elderly;28801;I;5;3;2;2;0.816496580927726;3;1;2;27;1.96296296296296;1
29;I67.8;Озерск;elderly;8015;I;1;13;13.25;13.5;5.52884995439213;21;1;11;48;11.2708333333333;0
31;I67.8;Пионерский;elderly;8018;I;3;11;10.5;11.5;5.8231512868112;11;1;15;51;15;0
7;I67.8;Пионерский;elderly;28806;I;5;2;4.16666666666667;4.5;1.94624736040381;2;1;3;50;3.56;1
8;I67.8;Пионерский;middleage;8019;I;1;2;3.2;2.5;1.81352940116472;6;1;4;46;3.78260869565217;0
29;I67.8;Пионерский;old;8020;I;8;11;9.66666666666667;7.5;5.66220858504931;13;2;13;51;13.3529411764706;0
21;I67.8;Полесск;elderly;8021;I;2;16;11.6666666666667;13;4.27111510526517;13;1;11.5;50;10.22;0
8;I67.8;Полесск;middleage;8022;I;1;4;3.33333333333333;3;2.22928171609085;6;1;3;45;2.95555555555556;0
11;I67.8;Полесск;old;8023;I;2;4;5.41666666666667;5.5;2.84312035153866;4;1;5;51;5.19607843137255;0
42;I67.8;Светлый;elderly;8027;I;2;18;12.4166666666667;13.5;5.97659576763369;21;1;9.5;50;11.38;0
10;I67.8;Светлый;elderly;28811;I;1;4;4.81818181818182;4;2.52262489554757;4;1;5;48;5.08333333333333;1
10;I67.8;Светлый;middleage;8028;I;2;9;4.08333333333333;3.5;1.92865159365215;7;1;3;46;4.1304347826087;0
17;I67.8;Светлый;old;8029;I;2;8;7.36363636363636;8;3.80191339387754;10;1;5;48;6.02083333333333;0
13;I67.8;Советск;elderly;8032;I;8;6;4.72727272727273;4;3.37908002541843;5;1;4;48;4.85416666666667;0
10;I67.8;Советск;elderly;28814;I;7;7;4.41666666666667;4.5;2.96826650767852;5;1;4;51;3.96078431372549;1
9;I67.8;Советск;middleage;8033;I;1;2;1.42857142857143;1;0.786795792469443;1;1;2;35;2.11428571428571;0
6;I67.8;Советск;middleage;28815;I;1;4;2.66666666666667;2;1.66969421987344;6;1;2;39;2.30769230769231;1
9;I67.8;Советск;old;8034;I;2;4;4.2;4.5;1.54919333848297;3;1;4;43;3.62790697674419;0
39;I67.8;Черняховск;elderly;8036;I;4;4;3.3;3;2.26323269290239;1;1;11;49;14.6530612244898;0
15;I67.8;Черняховск;elderly;28817;I;8;5;2;2;0.866025403784439;2;1;6;47;6.76595744680851;1
20;I67.8;Черняховск;middleage;8037;I;1;3;2.28571428571429;2;0.951189731211342;2;1;6;44;7.25;0
9;I67.8;Черняховск;middleage;28818;I;2;3;1.4;1;0.547722557505167;2;1;3;39;3.25641025641026;1
18;I67.8;Черняховск;old;8038;I;1;2;1.28571428571429;1;0.487950036474266;1;1;6.5;46;7.89130434782609;0
13;I67.9;Балтийск;elderly;8040;I;12;4;6.22222222222222;7;1.85592145427667;8;1;5;47;5.25531914893617;0
14;I67.9;Балтийск;old;8042;I;10;5;6.33333333333333;5.5;4.31347430803298;8;1;4;50;4.86;0
26;I67.9;Гвардейск;elderly;8045;I;16;1;2.9;2;1.59513148186739;2;1;2.5;42;4.47619047619048;0
16;I67.9;Гвардейск;old;8047;I;4;2;2.4;2;1.67332005306815;1;1;2;36;3.58333333333333;0
7;I67.9;Гурьевск;old;8053;I;7;4;1.25;1;0.5;2;1;2;35;2.28571428571429;0
5;I67.9;Гусев;centenarians;8054;I;5;2;1.33333333333333;1;0.516397779494322;1;1;1;27;1.62962962962963;0
20;I67.9;Гусев;elderly;8055;I;16;12;9.91666666666667;9.5;4.20947704230549;20;2;11;51;10.6862745098039;0
14;I67.9;Гусев;old;8057;I;14;1;3.18181818181818;3;1.66241882918727;4;1;4;50;4.72;0
10;I67.9;Зеленоградск;elderly;8058;I;9;3;2.36363636363636;2;1.2862913567872;3;1;2;32;2.9375;0
4;I67.9;Зеленоградск;elderly;28833;I;4;1;1.5;1.5;0.547722557505166;1;1;1;24;1.625;1
6;I67.9;Зеленоградск;old;8059;I;1;5;3;3;1.48323969741913;2;1;2;32;2.4375;0
20;I67.9;Калининград;centenarians;28834;I;7;6;6;4.5;4.22115882408869;4;2;10;51;10.921568627451;1
27;I67.9;Калининград;young;8065;I;13;15;8.66666666666667;6;6.06530121163647;16;2;15;51;14.843137254902;0
17;I67.9;Калининград;young;28839;I;11;11;5.5;3;3.87298334620742;10;1;8;51;7.76470588235294;1
22;I67.9;Мамоново;elderly;8069;I;17;7;2.83333333333333;2.5;1.64224532179869;2;1;3;33;4.60606060606061;0
8;I67.9;Мамоново;elderly;28842;I;6;2;1.75;1.5;0.957427107756338;1;1;2;23;2.65217391304348;1
6;I67.9;Мамоново;middleage;8070;I;3;1;1;1;0;1;1;1;19;1.78947368421053;0
12;I67.9;Мамоново;old;8071;I;7;6;1.625;1.5;0.744023809142845;2;1;2;28;2.92857142857143;0
18;I67.9;Пионерский;elderly;8077;I;7;8;6.75;6;4.53521574108463;16;1;8;51;8.50980392156863;0
8;I67.9;Пионерский;elderly;28848;I;1;2;2.11111111111111;2;1.61589328580544;2;1;2;41;2.31707317073171;1
14;I67.9;Пионерский;old;8078;I;1;3;4.54545454545455;4;3.01209682326569;6;1;5;49;5.40816326530612;0
36;I67.9;Светлый;elderly;8084;I;36;2;1;1;0;1;1;2.5;30;5;0
