MAX_PATIENT_ID_COUNT;MKB_CODE;ADRES;AGE_CATEGORY;id;MKB_group;LAST_PATIENT_ID_COUNT;PATIENT_ID_COUNT;Mean;Mediana;Stotkl;last;MIN_PATIENT_ID_COUNT;Median_PATIENT_ID_COUNT;COL_PATIENT_ZAP;MEAN_PATIENT;PATIENT_SEX
106;J02.9;Черняховск;children;29364;J;26;1;1.33333333333333;1;0.577350269189626;1;1;3;39;10.2820512820513;1
80;J03.9;Гурьевск;children;8795;J;26;61;21.5;19.5;13.0069911271523;41;4;22;51;25.3921568627451;0
109;J03.9;Гурьевск;children;29382;J;28;47;23.1666666666667;23;16.7051071849481;41;3;24;51;28.9803921568627;1
58;J03.9;Зеленоградск;children;29387;J;20;7;8.58333333333333;5;8.51157856669194;6;1;6;47;9.51063829787234;1
106;J03.9;Калининград;children;8805;J;47;72;44.5833333333333;39;21.9688139843458;77;15;63;51;62.2156862745098;0
147;J03.9;Калининград;children;29389;J;33;71;44.5833333333333;43;19.1760187987417;73;20;69;51;72.0196078431373;1
102;J04.0;Калининград;children;8841;J;38;60;24.5833333333333;21;18.0527425936204;54;2;43;51;44.2745098039216;0
134;J04.0;Калининград;children;29413;J;58;88;38;35.5;24.3310501211929;68;5;57;51;59.8627450980392;1
73;J04.1;Балтийск;children;8864;J;19;35;17.6363636363636;16;8.76667242769715;29;1;15.5;50;18.2;0
98;J04.1;Балтийск;children;29423;J;17;32;20.5833333333333;22.5;12.9295878675325;31;1;17;51;20.6078431372549;1
98;J04.1;Гвардейск;children;8868;J;26;58;35.1666666666667;31.5;26.4638117687784;74;2;26;51;30.4509803921569;0
122;J04.1;Гвардейск;children;29427;J;33;63;38.1666666666667;30.5;26.9842827429509;80;6;33;51;35.4313725490196;1
75;J04.1;Гвардейск;elderly;8869;J;4;10;18.25;11.5;22.2429764195352;13;1;7.5;46;10.4130434782609;0
109;J04.1;Гвардейск;middleage;8870;J;1;12;28.6666666666667;14.5;31.7671452156393;11;1;7;50;13.9;0
52;J04.1;Гвардейск;middleage;29429;J;2;5;14.0833333333333;7;15.4299492330122;3;1;5;41;7.5609756097561;1
99;J04.1;Гвардейск;young;8871;J;8;17;31.3333333333333;24;27.3971907429587;24;1;10.5;48;18.9791666666667;0
71;J04.1;Гурьевск;children;8872;J;28;60;23.9166666666667;19.5;16.0649722481346;30;1;12;51;19.6274509803922;0
93;J04.1;Гурьевск;children;29430;J;35;77;29.75;29;21.1880111898644;40;2;12;51;26.0588235294118;1
51;J04.1;Гусев;children;8875;J;6;10;7.57142857142857;5;3.82348631736111;14;2;11;44;13.8409090909091;0
56;J04.1;Гусев;children;29435;J;8;9;6.625;5;4.68851179556401;15;1;11;47;15.3829787234043;1
428;J04.1;Калининград;children;8883;J;115;379;150.833333333333;129;104.519535654027;337;12;218;51;212.156862745098;0
543;J04.1;Калининград;children;29441;J;154;431;181.25;160;117.699250789305;366;22;245;51;256;1
188;J04.1;Калининград;elderly;8884;J;40;44;58.5;40.5;35.6944100538293;38;18;63;51;72.0588235294118;0
56;J04.1;Калининград;elderly;29442;J;6;14;22.8333333333333;18;15.1767365837763;16;3;18;51;22.3725490196078;1
193;J04.1;Калининград;middleage;8885;J;30;52;68.3333333333333;55.5;36.4051278439361;67;17;56;51;67.0980392156863;0
71;J04.1;Калининград;middleage;29443;J;9;8;28.25;20;18.2414363469547;15;3;19;51;24.1960784313725;1
54;J04.1;Калининград;old;8886;J;13;14;12;12;4.91750121319946;11;5;17;51;20.9019607843137;0
311;J04.1;Калининград;young;8887;J;28;78;92.5;85.5;42.8623589899322;86;28;85;51;94.7450980392157;0
144;J04.1;Калининград;young;29444;J;9;44;47.8333333333333;46.5;22.9459179706359;41;9;42;51;48.5490196078431;1
54;J04.1;Черняховск;children;8904;J;12;39;15.8888888888889;16;11.1629346997602;39;1;5;43;11.8372093023256;0
92;J04.1;Черняховск;children;29453;J;14;47;15.2222222222222;14;11.0767524322088;37;1;7;42;15;1
68;J04.2;Гурьевск;children;29462;J;20;37;13.4545454545455;11;9.51171526448974;26;2;8;49;14.9387755102041;1
140;J04.2;Калининград;children;8920;J;40;66;31.9166666666667;23;24.0849192096078;82;7;45;51;50.8627450980392;0
187;J04.2;Калининград;children;29465;J;79;98;44.5833333333333;42;28.9119614545868;82;4;70;51;73.1764705882353;1
87;J04.2;Калининград;young;8924;J;28;28;22.3333333333333;22;9.58534234541406;33;7;25;51;27.078431372549;0
108;J06.0;Калининград;children;8946;J;11;35;28.9166666666667;16.5;30.8970676258895;39;2;15;51;22.6078431372549;0
135;J06.0;Калининград;children;29487;J;11;39;35.9166666666667;24.5;38.794231842407;41;1;16;51;25.4901960784314;1
139;J06.0;Славск;children;8950;J;139;10;13.9;10.5;11.3083056988117;7;1;5.5;42;18.5714285714286;0
123;J06.0;Славск;children;29491;J;123;6;10.3;8.5;5.43752394630742;7;1;6;45;16.2666666666667;1
117;J06.8;Багратионовск;children;8955;J;47;13;8.45454545454546;10;5.78556196689027;18;1;12;34;24.7058823529412;0
147;J06.8;Багратионовск;children;29495;J;56;23;12.9;13;7.78103106563934;13;1;17;31;31.9354838709677;1
58;J06.8;Гурьевск;children;29498;J;27;53;12.3333333333333;8;11.048104184004;30;1;8;42;13.547619047619;1
115;J06.8;Гурьевск;elderly;8960;J;11;14;33.75;20;36.4046076004873;30;1;10;45;19.5333333333333;0
59;J06.8;Гурьевск;elderly;29499;J;6;10;18.7272727272727;11;19.7438137607247;11;1;6;37;12.1621621621622;1
147;J06.8;Гурьевск;middleage;8961;J;18;26;42;24;47.2767480807522;33;1;15;43;27.4883720930233;0
92;J06.8;Гурьевск;middleage;29500;J;4;14;28.75;20.5;29.772241494996;28;1;10;37;19.6756756756757;1
193;J06.8;Гурьевск;young;8963;J;33;64;70.8333333333333;50;59.8480398909428;61;1;27;49;49.3469387755102;0
130;J06.8;Гурьевск;young;29501;J;23;47;45.5;33;41.4345047251464;42;1;19.5;46;32.6304347826087;1
333;J06.8;Калининград;children;8965;J;158;153;70.4166666666667;61.5;52.3492785976748;140;5;94;51;113.313725490196;0
392;J06.8;Калининград;children;29502;J;190;173;80.6666666666667;63.5;63.4569765966507;186;4;110;51;124.627450980392;1
342;J06.8;Калининград;elderly;8966;J;79;72;109.916666666667;86;101.065647732131;122;7;60;51;81.3333333333333;0
169;J06.8;Калининград;elderly;29503;J;26;38;53;29.5;55.2004611311437;63;2;21;51;35.1764705882353;1
476;J06.8;Калининград;middleage;8967;J;96;111;160.333333333333;136;143.475898092095;125;15;83;51;115.313725490196;0
252;J06.8;Калининград;middleage;29504;J;46;37;74.75;57.5;75.1581665556046;64;2;32;51;53.2941176470588;1
102;J06.8;Калининград;old;8968;J;26;25;26.8333333333333;13;27.0246800782791;34;1;11;51;19.4705882352941;0
720;J06.8;Калининград;young;8969;J;157;210;263.916666666667;254;175.238257722727;277;29;178;51;218.764705882353;0
456;J06.8;Калининград;young;29506;J;92;113;154.583333333333;131;107.182476801636;167;18;110;51;136.764705882353;1
63;J06.8;Мамоново;young;8972;J;2;5;4.5;4;3.34165627596057;8;1;3;43;5.74418604651163;0
73;J06.8;Правдинск;children;8979;J;10;4;9.45454545454546;13;5.41042764231509;11;1;6.5;48;11.1666666666667;0
81;J06.8;Правдинск;children;29513;J;11;6;9.27272727272727;9;4.69235354786719;4;1;8;46;12.195652173913;1
827;J06.8;Черняховск;children;8986;J;111;174;85.1818181818182;106;72.1260260680126;158;1;32;50;107.98;0
891;J06.8;Черняховск;children;29517;J;116;187;81.5454545454545;105;63.9693108238062;127;1;29;50;110.1;1
200;J06.8;Черняховск;elderly;8987;J;46;5;1;1;0;1;1;5;23;42.3913043478261;0
240;J06.8;Черняховск;middleage;8988;J;67;3;2.75;1.5;2.87228132326901;1;1;3;31;36.9032258064516;0
113;J06.8;Черняховск;middleage;29519;J;30;1;1.33333333333333;1;0.577350269189626;1;1;3;25;21.56;1
308;J06.8;Черняховск;young;8990;J;95;4;3;3;1.60356745147455;4;1;4;43;43.5348837209302;0
167;J06.8;Черняховск;young;29521;J;52;6;2.66666666666667;2.5;1.36626010212795;5;1;5;38;28.3947368421053;1
208;J06.9;Багратионовск;children;8992;J;99;147;60.5;42;59.7578446733146;99;3;93;51;91.9803921568627;0
226;J06.9;Багратионовск;children;29522;J;110;144;64.75;47;55.6680502459159;109;4;81;51;91.1372549019608;1
69;J06.9;Багратионовск;elderly;8993;J;21;9;18.6666666666667;11;19.3453463200436;15;1;7.5;42;16.1190476190476;0
128;J06.9;Багратионовск;middleage;8994;J;17;21;26.5;18;25.1197133741609;26;1;8.5;50;21.12;0
61;J06.9;Багратионовск;middleage;29524;J;13;13;15.3333333333333;9;17.7576274691563;9;1;6;45;12.6;1
152;J06.9;Багратионовск;young;8996;J;33;33;39.1666666666667;33;27.9929644840639;28;2;19;51;35.3921568627451;0
106;J06.9;Багратионовск;young;29526;J;21;22;29.75;26;21.7260840298644;33;1;14;51;24.6470588235294;1
233;J06.9;Балтийск;children;8997;J;16;43;21.4545454545455;16;17.2357978426508;33;4;62;50;71.4;0
247;J06.9;Балтийск;children;29527;J;13;56;21.5833333333333;15.5;17.2703547014863;33;1;56;51;73.4117647058823;1
146;J06.9;Балтийск;elderly;8998;J;45;30;30.5;17.5;33.6762662581663;38;1;13;51;24.0980392156863;0
68;J06.9;Балтийск;elderly;29528;J;13;11;16.1818181818182;11;20.965772973197;11;1;5;47;10.8723404255319;1
144;J06.9;Балтийск;middleage;8999;J;32;21;39.3333333333333;24.5;46.3432516090204;39;2;16;51;27.9607843137255;0
96;J06.9;Балтийск;middleage;29529;J;12;11;17.4166666666667;8;22.6533494747298;14;1;8.5;50;14.7;1
213;J06.9;Балтийск;young;9001;J;50;45;62.6666666666667;51.5;55.4802722241033;52;12;39;51;56.0196078431373;0
112;J06.9;Балтийск;young;29531;J;25;18;25.0833333333333;19.5;22.2484252081451;35;1;18;51;27.078431372549;1
129;J06.9;Гвардейск;children;9003;J;41;43;20.6666666666667;17;19.1991161412722;49;1;21.5;50;30.02;0
112;J06.9;Гвардейск;children;29532;J;55;36;20.3636363636364;16;19.4075898929915;59;1;22.5;50;29.86;1
93;J06.9;Гвардейск;elderly;9004;J;31;20;20.125;22.5;17.553489681542;26;1;5;40;19.1;0
129;J06.9;Гвардейск;middleage;9005;J;30;30;26.0909090909091;19;28.1583186481528;37;1;5;47;23.2765957446809;0
61;J06.9;Гвардейск;middleage;29534;J;19;18;16.1111111111111;19;14.7177141945042;23;1;5;39;15.5641025641026;1
177;J06.9;Гвардейск;young;9007;J;54;46;27.5;18.5;31.2628155540034;52;1;10;51;33.078431372549;0
122;J06.9;Гвардейск;young;29536;J;39;29;22.4545454545455;14;21.5887175921296;34;1;8;50;24;1
855;J06.9;Гурьевск;children;9009;J;314;385;234.166666666667;254;154.016429662749;352;28;162;51;235.058823529412;0
979;J06.9;Гурьевск;children;29538;J;346;398;257.75;268.5;168.997108635837;352;35;167;51;254.450980392157;1
126;J06.9;Гурьевск;elderly;9010;J;42;40;36.5;31.5;33.5626957417688;52;1;14;51;30.1176470588235;0
90;J06.9;Гурьевск;elderly;29539;J;26;19;23.6666666666667;18;21.5505044586952;34;2;7.5;48;18.6458333333333;1
224;J06.9;Гурьевск;middleage;9011;J;55;54;57.5;49.5;49.0037104346562;55;3;21;51;45.3333333333333;0
128;J06.9;Гурьевск;middleage;29540;J;33;24;33.4166666666667;24.5;31.9558170357799;31;1;12;51;25.0196078431373;1
397;J06.9;Гурьевск;young;9013;J;109;98;106;99;80.7622774229742;125;11;52;51;95.6862745098039;0
273;J06.9;Гурьевск;young;29542;J;71;89;65.75;64.5;41.4468443803736;83;6;34;51;61.5294117647059;1
199;J06.9;Гусев;children;9015;J;120;12;7.63636363636364;9;5.67930853665703;9;1;38.5;50;52.28;0
210;J06.9;Гусев;children;29543;J;125;14;6.54545454545455;6;4.34427522985449;11;1;41;50;54.64;1
217;J06.9;Гусев;elderly;9016;J;42;30;34.4166666666667;22;37.703287373754;23;3;23;51;36.6078431372549;0
126;J06.9;Гусев;elderly;29544;J;21;10;19;10;24.9326365159476;13;1;8.5;50;18.24;1
303;J06.9;Гусев;middleage;9017;J;51;31;46.5;28.5;51.8397881589387;32;7;26;51;44.7254901960784;0
165;J06.9;Гусев;middleage;29545;J;22;16;24.4166666666667;11.5;30.6785632392432;12;2;11;51;21.8627450980392;1
421;J06.9;Гусев;young;9019;J;64;46;73.6666666666667;55.5;59.8244907790254;64;14;51;51;80.8235294117647;0
287;J06.9;Гусев;young;29546;J;47;27;44.75;37;35.881433537796;38;11;29;51;48.0980392156863;1
197;J06.9;Зеленоградск;children;9021;J;69;98;48.9166666666667;44.5;43.9534016334517;80;5;91;51;89.3333333333333;0
209;J06.9;Зеленоградск;children;29547;J;80;92;49;43;41.3015518088386;71;1;89;51;100.176470588235;1
127;J06.9;Зеленоградск;elderly;9022;J;42;23;47.5;33.5;39.560080889705;39;8;23;51;35.843137254902;0
96;J06.9;Зеленоградск;elderly;29548;J;19;23;30.3333333333333;18.5;28.4871050041093;20;3;13;51;20.0980392156863;1
174;J06.9;Зеленоградск;middleage;9023;J;36;33;61.1666666666667;45;49.4714487601105;45;5;33;51;43.6274509803922;0
111;J06.9;Зеленоградск;middleage;29549;J;22;23;29.4166666666667;22.5;27.5432167307812;22;2;16;51;23.8039215686275;1
269;J06.9;Зеленоградск;young;9025;J;69;72;84.75;68.5;57.9782482723243;70;19;53;51;75.1372549019608;0
152;J06.9;Зеленоградск;young;29551;J;34;39;51.4166666666667;42.5;34.8541332708275;44;9;32;51;44.4901960784314;1
123;J06.9;Калининград;centenarians;9026;J;48;50;41.5;34;31.8647710860071;55;7;24;51;35.1176470588235;0
8031;J06.9;Калининград;children;9027;J;2087;3050;2207.5;2114;1404.31021566397;2748;354;3520;51;3329.09803921569;0
9169;J06.9;Калининград;children;29553;J;2172;3277;2385.66666666667;2319;1451.22489537966;2999;410;3588;51;3617.98039215686;1
2157;J06.9;Калининград;elderly;9028;J;597;569;755.75;546.5;661.255159801144;705;148;507;51;640.176470588235;0
1182;J06.9;Калининград;elderly;29554;J;280;272;399.75;250.5;375.494371099319;336;91;235;51;309.058823529412;1
2733;J06.9;Калининград;middleage;9029;J;659;714;1012.5;710;870.942175306302;804;243;635;51;845.803921568627;0
1555;J06.9;Калининград;middleage;29555;J;357;330;541.416666666667;364;478.473416822775;428;133;300;51;435.294117647059;1
492;J06.9;Калининград;old;9030;J;178;179;179.416666666667;149.5;132.702304106415;192;45;148;51;166.274509803922;0
194;J06.9;Калининград;old;29556;J;55;55;77.75;59;60.0062496745131;76;14;52;51;61.4313725490196;1
4201;J06.9;Калининград;young;9031;J;1293;1275;1707.08333333333;1514.5;1097.45047172015;1496;421;1356;51;1676.64705882353;0
2652;J06.9;Калининград;young;29557;J;849;836;1123.33333333333;976;705.658729432466;1036;313;890;51;1128.3137254902;1
77;J06.9;Краснознаменск;children;9032;J;20;12;12.2727272727273;7;11.367417552733;22;1;10;49;13.3061224489796;0
82;J06.9;Краснознаменск;children;29559;J;23;12;13.8333333333333;8.5;15.5553751793294;32;1;8.5;46;14.6086956521739;1
51;J06.9;Краснознаменск;middleage;9034;J;19;2;8;6;8.06225774829855;3;1;3;32;9;0
64;J06.9;Краснознаменск;young;9036;J;14;2;6.91666666666667;4;6.14163634300314;3;1;3;46;8.56521739130435;0
59;J06.9;Краснознаменск;young;29563;J;12;4;9.45454545454546;9;6.51711034682759;9;1;4;43;9.67441860465116;1
158;J06.9;Мамоново;children;9038;J;51;53;27.2727272727273;30;22.991698106451;54;1;43;50;47.98;0
157;J06.9;Мамоново;children;29564;J;49;63;28.1818181818182;22;28.2765563031221;66;1;40;50;48.26;1
59;J06.9;Мамоново;middleage;9040;J;11;2;1.85714285714286;2;1.0690449676497;1;1;2;35;7.22857142857143;0
82;J06.9;Мамоново;young;9042;J;15;7;3.90909090909091;2;3.2696955654784;7;1;4;48;11.2291666666667;0
254;J06.9;Неман;children;9044;J;58;18;13;13;14.142135623731;23;1;4;37;22.3783783783784;0
292;J06.9;Неман;children;29569;J;64;18;12;2;17.3205080756888;32;1;4;38;23.3157894736842;1
66;J06.9;Неман;elderly;9045;J;8;13;7.09090909090909;6;5.6294679225402;6;1;6;49;10.469387755102;0
65;J06.9;Неман;middleage;9046;J;20;12;10.1666666666667;10.5;5.84392976955705;10;1;10;51;13.5686274509804;0
104;J06.9;Неман;young;9047;J;23;16;16.5833333333333;13;9.39495351319801;23;3;14;51;20.7254901960784;0
70;J06.9;Неман;young;29572;J;10;16;12.6666666666667;14.5;8.15010689649175;21;1;12;51;16.1960784313725;1
171;J06.9;Нестеров;children;9048;J;88;30;19;16;16.5474524268294;32;1;20;51;31;0
203;J06.9;Нестеров;children;29573;J;88;31;17.75;11;15.6270453206787;33;1;20;51;31.9607843137255;1
53;J06.9;Нестеров;elderly;9049;J;6;9;8.16666666666667;5;9.6184796883474;10;1;4;43;7.97674418604651;0
75;J06.9;Нестеров;middleage;9050;J;11;11;11.9166666666667;9.5;10.7234520674279;20;1;7;46;11.7173913043478;0
86;J06.9;Нестеров;young;9052;J;19;13;15.9090909090909;14;13.6708049905962;14;1;6;49;15.0204081632653;0
65;J06.9;Нестеров;young;29577;J;20;15;11;9.5;8.25722823844771;14;1;7;50;11.32;1
141;J06.9;Озерск;children;9054;J;54;64;53.4166666666667;52.5;40.35627321593;59;1;48;51;55.6078431372549;0
139;J06.9;Озерск;children;29579;J;32;59;53.5833333333333;48;38.5638981746431;42;4;54;51;56.4117647058824;1
68;J06.9;Озерск;middleage;9056;J;19;10;11.75;10.5;10.7966745722089;16;1;7;50;11.02;0
119;J06.9;Озерск;young;9058;J;23;19;17.25;15.5;14.4733297042275;13;1;9;50;17.94;0
63;J06.9;Озерск;young;29582;J;18;2;11.4166666666667;11;7.56136511644838;9;1;6;51;11.156862745098;1
623;J06.9;Пионерский;children;9060;J;191;299;152.5;157.5;100.148526063678;234;13;97;51;146.294117647059;0
687;J06.9;Пионерский;children;29584;J;214;329;155.333333333333;173.5;104.860368918371;243;13;97;51;151.450980392157;1
219;J06.9;Пионерский;elderly;9061;J;57;55;76.25;55;61.3160589968818;86;6;24;51;47.078431372549;0
109;J06.9;Пионерский;elderly;29585;J;31;25;37.9166666666667;27.5;33.5734157098178;32;1;9.5;50;21.52;1
310;J06.9;Пионерский;middleage;9062;J;59;67;99.3333333333333;74;81.3693412592833;74;7;35;51;60.4509803921569;0
146;J06.9;Пионерский;middleage;29586;J;42;34;45.5;32;41.3576419232836;42;2;15;51;27.3529411764706;1
368;J06.9;Пионерский;young;9064;J;89;86;129.75;114;79.8750444586589;113;15;52;51;89.6078431372549;0
225;J06.9;Пионерский;young;29588;J;56;41;74.0833333333333;63.5;45.2758380944132;73;8;30;51;51.8039215686274;1
186;J06.9;Полесск;children;9066;J;35;49;25.9166666666667;22;21.5299298370403;49;3;37;51;44.2549019607843;0
196;J06.9;Полесск;children;29589;J;30;52;27.3333333333333;20;23.3834958632767;54;3;35;51;46.156862745098;1
110;J06.9;Полесск;elderly;9067;J;16;25;18.75;12.5;20.410002004365;24;1;5.5;48;16.125;0
78;J06.9;Полесск;elderly;29590;J;9;11;11.9090909090909;12;12.5016362565429;14;1;5.5;42;10.952380952381;1
122;J06.9;Полесск;middleage;9068;J;11;31;23.25;18;20.9376780860812;44;2;10;51;21.1372549019608;0
72;J06.9;Полесск;middleage;29591;J;9;13;12.25;11.5;12.0915071622418;16;1;5.5;50;12.36;1
210;J06.9;Полесск;young;9070;J;26;44;37.6666666666667;34.5;27.6219061067425;52;5;20;51;36.3333333333333;0
144;J06.9;Полесск;young;29593;J;16;43;28.75;26.5;17.9044179413401;37;3;13;51;26.156862745098;1
222;J06.9;Правдинск;children;9071;J;50;40;35;35.5;27.1159128054493;60;2;21;49;34.2448979591837;0
253;J06.9;Правдинск;children;29595;J;44;52;39.0833333333333;42;30.6489161408044;77;2;18;51;36.843137254902;1
92;J06.9;Правдинск;elderly;9072;J;39;13;18.2727272727273;15;17.2051789243292;18;1;5.5;44;15.8863636363636;0
145;J06.9;Правдинск;middleage;9073;J;40;21;32.8333333333333;22;35.618772714637;21;1;5.5;48;23.4375;0
80;J06.9;Правдинск;middleage;29597;J;16;9;16.5;15;16.8388079906344;15;1;5;47;13.063829787234;1
189;J06.9;Правдинск;young;9075;J;44;31;41.1666666666667;35.5;30.325007182292;38;1;13;51;31.6666666666667;0
147;J06.9;Правдинск;young;29599;J;38;18;25.75;26.5;15.2501862879829;27;1;11;51;22.8235294117647;1
241;J06.9;Светлый;children;9077;J;74;41;65.1666666666667;50.5;45.6943070520792;29;11;74;51;83.2352941176471;0
262;J06.9;Светлый;children;29601;J;71;59;66.8333333333333;64;38.3259544940343;35;12;77;51;92.0980392156863;1
136;J06.9;Светлый;elderly;9078;J;49;22;40.75;28;34.179007379597;58;1;24;51;35.0392156862745;0
68;J06.9;Светлый;elderly;29602;J;17;11;20.25;17;18.7719568408934;20;3;14;51;17.2941176470588;1
185;J06.9;Светлый;middleage;9079;J;42;29;56.25;48;47.8104686140066;59;6;32;51;45.6862745098039;0
107;J06.9;Светлый;middleage;29603;J;26;18;37.4166666666667;34;31.3004743888922;31;4;21;51;29;1
282;J06.9;Светлый;young;9081;J;68;37;88.75;76.5;57.5864962074838;108;20;58;51;79.9019607843137;0
178;J06.9;Светлый;young;29605;J;51;38;66.6666666666667;55;44.6100953379457;60;12;48;51;60.1176470588235;1
157;J06.9;Славск;children;9082;J;55;52;33.9090909090909;25;29.3102526275518;71;1;30;50;37.74;0
152;J06.9;Славск;children;29606;J;72;56;35.1818181818182;22;30.1788607532431;78;2;31.5;50;36.96;1
77;J06.9;Славск;middleage;9084;J;20;14;22.3333333333333;16;20.7685659912603;15;1;11;51;14.5490196078431;0
79;J06.9;Славск;young;9086;J;39;30;31.0833333333333;33.5;19.1665349139082;38;4;14;51;21.2156862745098;0
53;J06.9;Славск;young;29610;J;18;20;22.3333333333333;21;12.8582010146573;20;2;13;51;16.156862745098;1
603;J06.9;Советск;children;9088;J;98;32;21.5;8.5;29.8561365365462;3;1;13;49;41.4285714285714;0
652;J06.9;Советск;children;29612;J;92;33;28.375;12;33.827028500045;3;1;13;47;44.2340425531915;1
90;J06.9;Советск;elderly;9089;J;22;8;3.54545454545455;3;2.65945995885016;9;1;3;46;7.19565217391304;0
53;J06.9;Советск;elderly;29613;J;14;4;2;1;1.80277563773199;2;1;1.5;40;4.525;1
103;J06.9;Советск;middleage;9090;J;30;24;8;4.5;6.12001188352976;16;1;5;51;11.4901960784314;0
53;J06.9;Советск;middleage;29614;J;17;13;3.63636363636364;2;3.55732279313327;11;1;3;44;5.81818181818182;1
156;J06.9;Советск;young;9092;J;52;36;13.6666666666667;9;10.5514611942296;29;4;15;51;23.4313725490196;0
114;J06.9;Советск;young;29616;J;39;27;9.08333333333333;5;9.86691748247955;24;1;10;51;15.8627450980392;1
233;J06.9;Черняховск;children;9094;J;179;1;1;1;0;1;1;5;32;17.84375;0
226;J06.9;Черняховск;children;29618;J;160;2;1;1;0;1;1;4;35;14.9428571428571;1
63;J06.9;Черняховск;elderly;9095;J;5;6;2;1.5;1.4142135623731;2;1;4;42;9.16666666666667;0
56;J06.9;Черняховск;middleage;9096;J;4;3;3.44444444444444;3;2.40370085030933;1;1;5;48;9.8125;0
62;J06.9;Черняховск;young;9098;J;10;4;1.9;2;0.994428926011753;2;1;14;48;18.5625;0
247;J12.8;Калининград;elderly;9114;J;63;79;92.6666666666667;65;77.2379244263915;135;1;77.5;28;88.2142857142857;0
156;J12.8;Калининград;elderly;29635;J;37;46;62.1666666666667;38.5;52.9731206854147;100;1;43;28;53.9642857142857;1
191;J12.8;Калининград;middleage;9115;J;19;41;65.0833333333333;53.5;53.1284178936169;60;1;42;28;52.1785714285714;0
129;J12.8;Калининград;middleage;29636;J;16;24;48.4545454545455;36;39.5382438567108;53;1;38;24;43;1
108;J12.8;Калининград;old;9116;J;29;30;21.0909090909091;14;15.9840829918675;52;1;25;24;34.1666666666667;0
53;J12.8;Калининград;old;29637;J;18;11;12.3636363636364;6;11.3865949894841;32;1;11;24;16.8333333333333;1
71;J12.8;Калининград;young;9117;J;4;11;26.5454545454545;20;20.7285486050695;25;1;20;26;24;0
70;J12.8;Калининград;young;29638;J;9;7;24.5;16.5;21.3903121656851;15;1;17;28;21.4285714285714;1
317;J12.9;Калининград;elderly;9134;J;11;21;94.5;53;97.2629986638851;57;1;22;28;50.8571428571429;0
274;J12.9;Калининград;elderly;29655;J;11;12;84.5454545454545;39;84.0420890225411;30;1;18.5;26;42.3846153846154;1
178;J12.9;Калининград;middleage;9135;J;5;17;62.3636363636364;45;50.9416778822071;26;1;19.5;32;29.28125;0
201;J12.9;Калининград;middleage;29656;J;3;5;61.0909090909091;38;59.2578341579483;18;1;18;27;32.3703703703704;1
150;J12.9;Калининград;old;9136;J;14;16;50.8;36.5;51.0746730016182;34;1;9.5;26;24.0384615384615;0
93;J12.9;Калининград;old;29657;J;3;3;25.1818181818182;9;30.7109693165754;9;1;6;23;14.0869565217391;1
69;J12.9;Калининград;young;9137;J;2;8;28.2727272727273;26;18.6980796291539;14;1;9;30;15.3333333333333;0
76;J12.9;Калининград;young;29658;J;4;2;31.4166666666667;29.5;23.2201258055214;9;1;10;29;16.3793103448276;1
59;J18.8;Калининград;elderly;9170;J;4;5;16.4166666666667;7.5;18.6179694886093;7;1;4;39;7.28205128205128;0
54;J18.9;Балтийск;middleage;9177;J;2;3;13.2222222222222;7;17.4124795604889;2;1;2;40;4.775;0
80;J18.9;Гурьевск;elderly;9186;J;1;11;21.5833333333333;8;26.531142364239;16;1;4;35;10.4;0
56;J18.9;Калининград;children;9195;J;1;5;5.91666666666667;5.5;3.44985726538289;6;1;11;51;15.7058823529412;0
67;J18.9;Калининград;children;29706;J;5;7;6.41666666666667;5.5;3.3967453227875;4;1;14;51;18.0588235294118;1
426;J18.9;Калининград;elderly;9196;J;30;71;171.916666666667;129.5;119.781208370879;104;8;30;51;76.2352941176471;0
321;J18.9;Калининград;elderly;29707;J;23;66;121.833333333333;97;80.780098059016;69;7;23;51;55.8235294117647;1
364;J18.9;Калининград;middleage;9197;J;15;30;125.25;91.5;114.422760768206;39;3;21;51;49.8823529411765;0
270;J18.9;Калининград;middleage;29708;J;13;41;108.666666666667;84.5;79.0538749936722;54;4;21;51;44.5882352941176;1
145;J18.9;Калининград;old;9198;J;18;52;55.75;52.5;23.5531314266278;52;3;20;51;33.7450980392157;0
75;J18.9;Калининград;old;29709;J;6;27;33.4166666666667;35;13.3515973394629;37;2;12;51;19.0392156862745;1
185;J18.9;Калининград;young;9199;J;6;31;79.5;67.5;53.1045281411191;40;5;28;51;39.078431372549;0
178;J18.9;Калининград;young;29710;J;17;19;81.0833333333333;61.5;46.6952563939526;27;9;27;51;39.3137254901961;1
62;J20.9;Гурьевск;children;9244;J;10;20;17.6363636363636;18;11.3602176675689;32;3;13.5;50;16.86;0
62;J20.9;Гурьевск;children;29754;J;11;22;18.6666666666667;15.5;12.521496667247;34;2;17;51;20.4705882352941;1
368;J20.9;Калининград;children;9255;J;99;160;124.25;124;50.0983124375553;186;47;152;51;158.490196078431;0
486;J20.9;Калининград;children;29764;J;127;223;160.333333333333;163.5;69.0577272792096;216;56;216;51;211.529411764706;1
189;J20.9;Калининград;elderly;9256;J;38;39;59.75;47.5;32.7750598085579;43;15;60;51;64.6470588235294;0
66;J20.9;Калининград;elderly;29765;J;21;26;27.75;21;19.6798235394897;22;4;21;51;25.2156862745098;1
120;J20.9;Калининград;middleage;9257;J;26;44;60.3333333333333;45.5;34.2937400418882;43;18;48;51;52.2941176470588;0
